image,ground_truth,prediction,cer,wer,exact_match
images/v2_020720.jpg,"something new in life, by building from the","something xew in life, ey building feom The",0.093,0.5,0
images/v2_029964.jpg,thành sau pư,thành sau pv,0.0833,0.3333,0
images/v2_019660.jpg,suối chảy thầm dưới bàn chân đưa nhau toả hương,suối chảy thầm dưới bàn chân đưa nhau tỏa bưởng,0.0851,0.2,0
images/v2_042303.jpg,- Đ/d chủ đầu tư và Nhà thầu thường đi,- Đ/d chủ đầu tư và nhà thầu thường đi,0.0263,0.1,0
images/v2_058974.jpg,- Con ong đoàn kết đuổi con cáo.,opp uss rọng lạy uộop suo uOI.,0.7812,1.0,0
images/v2_008577.jpg,"lòng vì con. Mẹ ạ, từ ngày sinh con được hai","lòng vì con. Mẹ ạ, từ ngày sinh con được hai",0.0,0.0,1
images/v2_025938.jpg,lập tức làm thủ tục giấy tờ và đi khám một lần,lập tức làm thư tục giấy tờ và đi khám một lần,0.0217,0.0833,0
images/v2_017407.jpg,chộp lấy nhg~ con đường Hải phòng,chộng lấy nhà con đường Hai phòng,0.1515,0.4286,0
images/v2_015642.jpg,Từ (1); (2) và (3) => EB; FC và AI đồng quy,Từ (1): (2) và (3) => EB: FC và AI đồng quy,0.0465,0.1667,0
images/v2_020590.jpg,responding to your Friel manuscript.,respending is your Frise manwript.,0.2222,0.8,0
images/v2_046936.jpg,Hai kho có tất cả 146 tấn thóc. Nếu kho A nhập thêm 10,Hai kho có tất cả 146 tấn thóc. Nếu kho A nhập thêm 10,0.0,0.0,1
images/v2_043891.jpg,Tôi ngồi Viết lại Vi Huyền Liêng Thiêng!,Tôi ngồi Viết lại Vi Huyền Liêng Thiêng: Hồi,0.125,0.25,0
images/v2_013386.jpg,là cơ hội để đánh mất sự thông cảm giữa con người,là cơ hội để đánh mất sự thông cảm giữa con nưới.,0.0612,0.0833,0
images/v2_017089.jpg,của cô chú dành cho các bạn nhỏ thôi nà Bạn nhỏ,của cô chú dành cho bạn nhỏ thôi nà. Bạn nửa,0.1489,0.25,0
images/v2_020733.jpg,"1 em lại nói: ""đây là bàn tay bác sĩ."" ... đợi cả lớp bớt xôn xao,","lêm lại nôi: đây là bàn tay bác sẽ.""...... đội cả lớp két xên xeo,",0.2121,0.5882,0
images/v2_034261.jpg,có mặt theo đúng thời gian và địa điểm nói trên,có mặt theo đúng thời gian và dịa điểm nói trên.,0.0426,0.1818,0
images/v2_037042.jpg,Hỏi cả ba ngày người đó dệt được bao nhiêu mét vải ?,Hỏi cả ba ngày người đó dệt được bao nhiêu mét vải ?,0.0,0.0,1
images/v2_038251.jpg,2) y° cầu đọc Vb khi học,7) y cầu đọc vb khi học,0.125,0.4286,0
images/v2_043081.jpg,Vậy cô Lan có thể chia được nhiều nhất 32 phần,Vậy có lan có thể chia được nhiều nhút 32 phần,0.0652,0.2727,0
images/v2_027474.jpg,Cạnh của mảnh đất hình vuông là:,Cạnh của mảnh đất hình vuông là:,0.0,0.0,1
images/v2_005372.jpg,"+ Arrive in dùng cho thị trấn, thành phố và quốc gia (địa điểm lớn)","+ Arrive in dùng cho thị trấn, thành phố và quốc gia (địa điểm lớn)",0.0,0.0,1
images/v2_040591.jpg,lớn hơn chữ số hàng chục 1 đơn vị,lớn hơn chữ số hàng chục 1 đản vị,0.0303,0.1111,0
images/v2_002604.jpg,này là người quê,này là nguồi quà,0.1875,0.5,0
images/v2_038962.jpg,3. Em hãy chỉ ra đặc trưng của truyện thần thoại trong văn,3. Em hãy chỉ ra đạc trưng của truyên thần thoại trong văn,0.0345,0.1538,0
images/v2_037940.jpg,"Và con xin hứa sẽ không quan tâm đến bất cứ thông tin bên ngoài,","Và con xin hứa sẽ không quan tâm đến bất cứ thông tin bên ngoài,",0.0,0.0,1
images/v2_016135.jpg,nhận được biên nhận nhận hồ sơ của,nhận được biên nhân nhận hồ sự của,0.0588,0.25,0
images/v2_037334.jpg,Đặt câu hỏi với cụm trạng từ gạch chân:,Đất câu hỏi với cụm trạng từ gạch chân:,0.0256,0.1111,0
images/v2_058345.jpg,chiều tàn được mở ra với khung cảnh,chiều tân được mở ro cói khung cạnh,0.1429,0.5,0
images/v2_007856.jpg,"Vì vậy đề nghị xem xét lại phương án cụ thể, vì nếu sử dụg nước và ống tạm th","Vì vậy đề nghị xem sát lại phương ăn cụ thể, từ nếu sử động mới và ông tạm thì",0.1688,0.35,0
images/v2_026461.jpg,"gì nó đã lớn nhanh em, bố lấy một cái","gì nó đã lớn nhanh em, bố lấy một cái",0.0,0.0,1
images/v2_015414.jpg,a) Quãng đường Hà Nội - Lào Cai dài bao nhiêu ki-lô-mét?,a) Quãng đường Hà Nội - Lào Cai dài bao nhiêu ki-lô-mét?,0.0,0.0,1
images/v2_056480.jpg,của ngôn từ mà văn học mới có khả năng thâm nhập sâu vào,của ngòn từ mà văn học mới có khó năng thêm nhận sâu vào,0.0714,0.2857,0
images/v2_044250.jpg,10. Người ta cho một vòi nước chảy vào bể chưa có nước. Lần t,10. Người ta cho một vòi nước chảy vào bể chưa có nước. Lần trò,0.0328,0.0667,0
images/v2_004453.jpg,"mày đối xử với me như vậy, rồi tôi lại nhủ lòng mình nhẹ","mày đối xử với mẹ như vậy, rồi tôi lại nhủ lòng minh nhẹ",0.0357,0.1429,0
images/v2_038996.jpg,"Năm lớp 3, em học cô Loan thì cô đã ngoài năm","Năm lớp 3, em học có Loạn thì cô đã ngoài năm",0.0444,0.1667,0
images/v2_004490.jpg,"Biên bản kết thúc lúc 10 giờ 40 phút cùng ngày, biên bản được đọc lại","Biên bản kết thúc lúc 10 giờ 4/D phút cùng ngày, biên bản được đọc lại",0.029,0.0625,0
images/v2_012178.jpg,"các bác sĩ được về ăn cơm với gia đình, người thân","các bác sĩ được về ăn cơm với gia dình, người thân",0.02,0.0833,0
images/v2_055793.jpg,bị dẫn gia qua được thể một được thể một chi một được thi một điện là nhà này thi minh là như thi được thi minh là như thi được t,"bờ dãu p' trải qua ""m với í trở"" thì em cũng chủ có ah là",0.7674,0.9688,0
images/v2_005250.jpg,Bài 2: Một tấm bìa hình tam giác có độ dài cạnh đáy,Bài 2: Một tấm bìa hình tam giác có độ dài cạnh đáy,0.0,0.0,1
images/v2_033281.jpg,"Em mong chị ra ngoài ấy học giỏi và đừng lo việc ở nhà,",Em mong chị ra ngoài ấy học giỏi và đứng lo việc ở nhà.,0.0364,0.1429,0
images/v2_003727.jpg,"- Hãy đốt sạch tất cả các sở, xe cộ, tàu bè kho tàng, nhà","- Hãy đốt sanh tất cả các sở, xe cộ làu bè kho làng, nhà",0.0877,0.2667,0
images/v2_010317.jpg,Vững bước vào đời gian khổ vẫn vượt qua,Viêng bước vào đời gian khó vẫn vuật ra,0.1795,0.4444,0
images/v2_034807.jpg,nhất dài bằng 1/7 chiều dài sợi dây. Tính chiều dài mỗi đoạn,chất dài bày 17 chiều dài sơi dây. Tính chiều dài mỗi định,0.15,0.3846,0
images/v2_055883.jpg,ngày 1v. (sau ăn co),ngày 1². (Sau cùng em),0.35,0.8,0
images/v2_032954.jpg,Đặt câu: |thằng như mây| chân yếu tay mềm,Đặt câu: khẳng như mây/ chân yếu tay môm,0.122,0.3333,0
images/v2_031246.jpg,"Cư trú tại: Tổ dân phố 1, TT. Phú Túc, Krông Pa,","Cư trú tại: Tố dân phổ 1, TT Phú Túc, Krông la,",0.0833,0.3333,0
images/v2_038284.jpg,Cho đoàn xe kịp giờ ra trận,Cho đoàn xe kịp giờ ra trận,0.0,0.0,1
images/v2_003286.jpg,Mai sau giúp Nước giành vinh quang,Mai sau giúp Nước giành vinh quang,0.0,0.0,1
images/v2_003746.jpg,T/g đi quãng đường còn lại là:,T/g đi quãng đường còn lại là:,0.0,0.0,1
images/v2_020552.jpg,"2. Chẩn đoán sơ bộ: Viêm phổi mắc phải tại cộng đồng, mức độ trung","2. Chắn đoán sơ bộ: Viên phố mắc phải bại ông đồng, múc đi trung",0.1364,0.4667,0
images/v2_049019.jpg,dẫn đến tôi đã vi phạm luật hôn nhân và gia,dầu đến tôi đã vi phạm luật hôn nhân và giả,0.0698,0.1818,0
images/v2_003994.jpg,"dáng người hơi cao với bộ mặt hiền hậu giản dị, đang","sáng người hơi cao với bộ một hiền lậu giảm đi, đang",0.1154,0.4167,0
images/v2_035533.jpg,Và ngay cả một vị chủ tịch quyền cao chức trọng,Và ngay cả một vị chủ tịch quyền cao chức trọng,0.0,0.0,1
images/v2_048217.jpg,Dựa trên cơ sở hiện tg cảm ứng,Dựa trên cơ sở luận ta cảm ứng,0.1333,0.25,0
images/v2_037957.jpg,Số năm thì Bố gấp 3 lần tuổi con là:,Số năm thì Bố giúp 3 lần tuổi con là:,0.0556,0.1,0
images/v2_003832.jpg,Hỏi ô tô đến B lúc mấy giờ ?,Hỏi ô tô đến B lúc mấy giờ ?,0.0,0.0,1
images/v2_014267.jpg,sự lo lắng của những đấng sinh thành dành cho,sự lo lắng của những đấng sinh thành dành cho,0.0,0.0,1
images/v2_019445.jpg,"thầy cô đã uốn nắn ta từng bước đi,","Hãy có đã uồn tiến ta từng hước đi,",0.2571,0.5556,0
images/v2_012445.jpg,Đến đây mọi nỗ lực rút ngắn thời gian dự a,Đến đây mọi nỗ lực sút ngắn thời gian dự a,0.0238,0.0909,0
images/v2_010144.jpg,mà tia BM nằm giữa hai tia BK và BC,+> mà tia BM nằm giữa hai tia BK vệ BC,0.1143,0.2,0
images/v2_031894.jpg,"tay hơn với tên Thắng này nếu hắn ta còn tiếp tục lừa các cô gái khác"".","tay hơn với tên Thắng này nếu hắn ta còn tiếp tạc lừa các cô gái khác"".",0.0141,0.0588,0
images/v2_047081.jpg,Cứ đến tháng bắt đầu mùa mưa người dân chờ nghe tiếng sấm để chuẩn bị gie,Cứ đến tháng bắt đầu mùa mưa người dân chờ nghe tiếng sấm để chuẩn bị gie,0.0,0.0,1
images/v2_043376.jpg,ở nhà làm nội trợ và chăm sóc cho bà ngoại và đứa,ở nhà làm nội trợ và chăm sóc cho bà ngoại và đứa,0.0,0.0,1
images/v2_036422.jpg,"chúng ta, công việc mà mỗi người phải làm đều","chúng ta, công việc mà mỗi người phải làm đều",0.0,0.0,1
images/v2_051338.jpg,đừng lấy đồ của mấy người việt kiều nữa để khỏi,đường lấy đó của mấy người việt kiều ru là đề khỏi,0.1915,0.4545,0
images/v2_047874.jpg,"tiếng là ""Lời kêu gọi toàn quốc kháng chiến""","tiếng là ""Lời bêu gọi foàn quốc khứng chiến""",0.0682,0.3333,0
images/v2_045651.jpg,"bổ nghĩa cho S/N sau nó chỉ sự vật, sự","bỏ nghĩa cho S (M sau vớ chỉ sự vật, tự",0.1842,0.5,0
images/v2_027722.jpg,Nhà em có một con gà trống. Trông nó,Nhà em có một con gà trống. Trông nó,0.0,0.0,1
images/v2_018694.jpg,Uốn cho thật dẻo nở mười hoa tay.,Uốn cho thật dẽo nở mười hoa tay,0.0606,0.25,0
images/v2_029819.jpg,"Để làm trò lạ mắt, thú đồ chơi,","Để làm trò lạ mắt, thú đồ chơi,",0.0,0.0,1
images/v2_051454.jpg,Diện tích phần đất trồng cà chua là:,Diện tích phần đất trồng cò chua là:,0.0278,0.125,0
images/v2_051384.jpg,mẹ nấu cơm mang để cửa cho bố và,mẹ nấu cơm mang để cửa cho bố và,0.0,0.0,1
images/v2_017380.jpg,ra khỏi phòng và lúc nào cũng nói: Tao,ra khỏi phòng và lúc nào cũng nói: Tao,0.0,0.0,1
images/v2_025586.jpg,KẾ HOẠCH CÔNG TÁC ĐỘI,KẾ HOẠCH CÔNG TÁC ĐỘI,0.0,0.0,1
images/v2_000141.jpg,2 Tìm và viết tên đồ vật bắt đầu bằng c hoặc k,Tìm và viết tên đỏ vật bắt đầu bằng c hoặc k,0.0652,0.1538,0
images/v2_024836.jpg,"khó hơn. Nên hãy tôn trọng và nâng niu nó, vun đắp để ngà","khó hơn. Nêu hãy tiêu trạng và nàng niu nó, m đắp để ngày",0.1754,0.4286,0
images/v2_010789.jpg,a) Mở bài: Giới thiệu đối tg thuyết minh - bãi biến Mỹ Khê,a) Mở bài: Giới thiệu đối tỷ thuyết minh - bài biến Mỹ khê,0.0517,0.2143,0
images/v2_003842.jpg,"đã gửi đến độc giả một bài học về việc tồn trọng, yêu","đã gửi đến độp giả một bài học về việc tôn trong, yêu",0.0566,0.2308,0
images/v2_026282.jpg,cháu muốn được khỏi bệnh như các bạn để đi,cháu muốn được khỏi bệnh như các bạn để đi,0.0,0.0,1
images/v2_056665.jpg,3. Em có thể đặt 2 hiệu ứng cho 1,3. Em có thể đặt 2 hiệu ứng cho 1,0.0,0.0,1
images/v2_014008.jpg,"không gởi nhờ ai được, vì vậy cha của cháu ở nhà phụ giữ","không gọi nhờ ai được, ăn trậy cha của cháu ở nhà phụ giú",0.1071,0.2857,0
images/v2_031546.jpg,nhưng nếu bài kiểm tra này chỉ có điểm mà,nhưng nếu bài triểm tra này dù có điểm mà,0.122,0.2,0
images/v2_031826.jpg,c) Trên tia đối của tia MA lấy E sao cho,c.) Trên tia đối của tia MA lấy E sao cho,0.025,0.0909,0
images/v2_026634.jpg,Đại diện Tổ chức/cá nhân,Đại diện Tổ chức/cá nhân,0.0,0.0,1
images/v2_010899.jpg,Ba anh em lúng túng không biết làm thế nào. Em hãy giúp họ chia gia,Ba anh em lúng túng không biết làm thế nào. Em hãy giúp họ chia gia,0.0,0.0,1
images/v2_015491.jpg,đã giao cho tôi nhận số tiền: (Ba trăm mười triệu đồng),đã giao cho tôi nhân Số tiền: (Ba trôm Bười triệu đồng),0.0727,0.3333,0
images/v2_055620.jpg,"nhất là văn thơ Phật, Đạo Hin - đu trúc nổi tiếg như","nhất là văn thơ Phật, Đạo Him - đu trúc nổi tiếy như",0.0385,0.1538,0
images/v2_049385.jpg,Người phụ nữ Việt Nam từ lâu đã được chọn,Người phụ nữ Việt Nam từ lâu đã được chọn,0.0,0.0,1
images/v2_006112.jpg,cant do a trip about it!- I suddenly seen to,caut do a thip abant it've I suddonly coome to,0.2955,0.6,0
images/v2_000967.jpg,b) Giao điểm của đồ thị với Ox là,b) Giao điểm của đồ thị với OX là,0.0303,0.1111,0
images/v2_054789.jpg,"3, Một ngày có 3 xe ô tô chở thóc về kho, trung bình mỗi xe","3. Một ngày có 3 xe ô tô chở thọc về kho, trung bình mỗi xe",0.0339,0.125,0
images/v2_035427.jpg,cần một cơn gió nhẹ thoảng qua,cân một cơn gió nhẹ thoảng qua,0.0333,0.1429,0
images/v2_042738.jpg,Con nên lựa chọn chi tiết hay để kể.,Con nên lựa chọn chi tiết hay để kể.,0.0,0.0,1
images/v2_003315.jpg,việc xin visa cũng như là làm thủ tục giấy tờ. Trân trọng,việc xin vi sa cũng như là làm thủ tục giấy tỏ. Trân trọng,0.0351,0.2308,0
images/v2_006416.jpg,Tân. Việt vào nhưng đồng chí ấy không bán,"Tân vật vào, nhưng đồng chí ây không bản",0.1707,0.5556,0
images/v2_036066.jpg,1. Giao lưu học sinh giỏi Toán - Tiếng Việt lớp 5 cấp Thành phố (Hà Đông),1. Giao lưu học sinh giỏi Toán - Tiếng Việt lớp 5 cấp Thành phố (Hà Đông),0.0,0.0,1
images/v2_056096.jpg,"- Mỗi khi có việc gì khó, chỉ cần đồng lòng đồng sức,","- Mỗi khi có việc gì khó, chỉ cần đồng lòng đồng sức,",0.0,0.0,1
images/v2_056449.jpg,"Một số các loài động vật sau: cá rô, con lươn, con nhện, cua đồng, con chuồn chuồn","Hội số táu lào đây với sau: các tô, còn hơn, con nhiêu, cụa đồng, rau phần chuồng",0.3293,0.7778,0
images/v2_052954.jpg,All that was the beginning for me of a,He thet ads the begiming for me of a,0.2105,0.4444,0
images/v2_029041.jpg,qúa sau đó cô Thu có ý chù dâp,quá sau đó cô Thu có ý chù dấp,0.1,0.2222,0
images/v2_004940.jpg,đã quá mệt rồi. Mỗi lần mẹ nhăn nhó là thêm một kẻ thù,đã quá mệt rồi. Mỗi lần mẹ nhăn nhó là thêm một kẻ thù,0.0,0.0,1
images/v2_057310.jpg,có cùng độ cao nhưng ngc chiều nhau. Vẽ,có cùng đỏ cao nhưng ngc chiều nhau. Vẽ,0.0256,0.1111,0
images/v2_016371.jpg,còn cho bản thân mình. Chính vì vậy chúng ta có thể khẳng,còn cho bảo thân mình. Chính vì vậy chúng ta có thể khẳng,0.0175,0.0769,0
images/v2_030318.jpg,lưu niệm để nhớ mãi những kỷ,lưu hiệm để nhớ mãi những Kỹ,0.1071,0.2857,0
images/v2_018254.jpg,XEM GƯƠNG NÀY GẤP RÚT TRỞ VỀ VỚI CHÍNH NGHĨA ĐỪNG ĐỂ KHI HỐI,XEM GƯƠNG NAY GẤP RÚT TRỞ VỀ VỚI CHINH - NGHĨA ĐỪNG ĐỂ KHI HỒI.,0.1,0.2857,0
images/v2_012025.jpg,giả đã thể hiện cảm xúc chân thành nhất. Khiến em,giả đã thể hiện cảm xúc chân thành nhất khiến em,0.0408,0.1818,0
images/v2_027648.jpg,"Khi thực hiện phép chia 32000 : 400, ta có thể cùng xoá hai chữ số 0 ở tận","Khi thực hiện phép chia 32000: 400, ta có thể cùng xoa hai chữ số 0 ở tận",0.027,0.1579,0
images/v2_009186.jpg,Họ và tên chủ hộ:,Họ và tên chủ hộ:,0.0,0.0,1
images/v2_029400.jpg,mạch thì kết quả học tập sẽ tốt hơn rất,mạch thì kết quả học tập sẽ lối hơn rất,0.0513,0.1,0
images/v2_035146.jpg,"• Đông Nam Á: Cuối thế kỉ XIX, trên đảo","""Đông Nam Á: Cuối thể kỉ X/X, trên đảo",0.1026,0.4,0
images/v2_012465.jpg,Hiện nay có rất nhiều phương tiện,Hiện nay có sắt nhiều phương bên,0.1515,0.2857,0
images/v2_012556.jpg,"bên anh, chúng ta khg cần nói với nhau câu gì có lẽ","bên anh, chúng ta khg cần nói với nhau câu gì có hế",0.0392,0.0769,0
